,Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
2325,49.84,1.44,10,14,218,57,0,13,6,3,2,0,1,6,3,17,0.06,1,5,8,3,87,27,1,61.64,3,4,2,0.73,13,51.64,0,1
2326,47.2,1.02,19,1,129,527,8,22,9,4,2,0,4,2,0,27,0.01,3,6,4,3,165,33,1,31.23,2,7,8,0.67,16,63.24,0,0
2327,49.68,1.9,12,11,480,370,4,44,1,4,3,1,3,15,1,24,0.07,1,4,7,0,63,23,1,40.01,2,7,6,0.64,19,62.51,0,1
2328,44.45,2.03,14,1,620,569,0,5,5,2,4,1,3,18,0,2,0.06,4,3,1,1,163,35,0,34.03,0,7,4,0.9,16,83.91,0,1
2329,36.31,2.06,16,1,862,443,1,1,4,3,0,0,4,11,0,1,0.04,4,1,9,2,31,36,0,27.72,3,8,3,0.92,19,76.43,0,0
2330,50.35,1.85,19,5,533,591,3,21,5,4,4,1,0,13,3,12,0.0,3,1,0,2,144,52,0,79.59,2,9,1,0.72,18,38.02,0,1
2331,32.35,1.03,20,4,546,393,2,28,4,2,4,1,4,15,2,8,0.02,1,7,3,3,231,44,0,64.97,2,6,1,1.0,18,91.38,0,1
2332,16.79,1.47,13,10,677,217,7,30,6,4,4,0,2,9,1,9,0.04,1,7,1,0,169,33,0,95.92,3,5,3,0.82,8,27.11,0,1
2333,37.91,1.98,18,2,773,311,4,11,9,2,4,0,1,13,2,28,0.03,3,2,3,1,1,53,1,57.65,2,0,6,0.92,11,0.47,0,1
2334,47.5,2.93,16,1,882,531,9,49,7,1,3,0,1,0,0,9,0.04,0,5,0,2,63,26,0,74.63,3,9,2,0.9,6,61.45,0,1
2335,54.3,1.76,15,3,392,759,6,22,5,1,0,1,3,8,3,29,0.1,3,5,2,1,164,21,1,48.89,1,3,3,0.81,13,15.86,0,0
2336,36.76,1.83,9,13,957,547,5,21,0,1,4,0,0,8,3,20,0.04,2,4,6,3,217,23,0,27.14,2,8,5,0.78,5,48.29,0,1
2337,57.52,1.83,11,11,545,63,6,39,2,1,2,1,4,9,1,24,0.05,1,0,7,1,84,42,1,76.45,2,5,5,0.8,8,13.44,0,1
2338,28.59,2.23,12,8,399,312,7,14,1,3,0,0,1,12,3,8,0.08,4,6,0,2,108,38,0,23.44,2,1,6,0.64,15,98.55,0,0
2339,43.01,2.36,18,5,408,318,8,15,4,4,4,0,4,4,3,30,0.06,4,6,7,2,42,56,0,9.57,2,8,1,0.57,19,51.04,0,1
2340,42.1,2.53,20,8,224,625,8,24,9,3,3,1,3,3,0,30,0.06,3,5,0,1,143,40,0,18.99,1,8,0,0.56,7,21.91,1,1
2341,33.7,3.12,9,12,790,253,4,40,9,1,0,1,0,0,3,10,0.05,0,3,4,3,24,18,0,87.48,1,2,6,0.66,1,98.26,0,1
2342,63.88,2.04,17,6,170,575,2,28,0,0,1,1,3,11,1,13,0.05,2,3,0,3,63,58,1,92.64,3,8,4,0.9,14,80.85,0,1
2343,52.27,1.96,18,5,192,291,5,20,6,1,4,0,3,1,0,4,0.09,3,1,8,1,30,23,1,43.24,3,0,8,0.53,18,19.54,0,1
2344,52.53,2.07,18,10,728,269,9,45,4,4,1,0,4,18,0,6,0.0,2,6,6,0,230,55,0,66.83,0,8,8,0.54,18,12.12,0,1
2345,46.93,2.76,13,4,693,479,1,15,9,2,3,1,3,13,3,20,0.04,3,8,0,3,37,52,1,89.41,1,9,8,0.85,17,73.86,0,1
2346,50.06,2.46,19,1,241,266,3,24,7,0,4,0,3,16,3,16,0.05,0,7,1,0,108,28,0,84.46,3,6,8,0.7,6,26.34,0,1
2347,29.62,1.69,17,7,631,243,2,6,6,2,1,0,3,1,3,25,0.08,1,8,4,3,145,19,1,11.36,0,3,9,0.54,1,65.22,0,0
2348,49.87,1.79,15,8,732,648,5,24,5,2,0,0,4,8,1,16,0.04,2,6,9,2,121,18,1,8.28,0,9,3,0.62,1,77.85,0,0
2349,37.47,2.39,9,3,630,112,5,41,8,0,4,1,0,2,2,4,0.04,3,1,0,1,201,34,0,88.79,3,7,6,0.77,8,67.22,0,1
2350,32.81,2.42,16,11,531,250,5,3,2,2,3,1,0,3,0,3,0.08,3,3,6,0,211,35,0,28.93,1,4,2,0.81,12,91.54,0,1
2351,46.66,1.78,7,9,378,81,0,17,7,1,2,1,3,7,1,1,0.09,2,0,0,2,137,58,0,44.99,0,0,8,0.82,11,33.4,0,0
2352,39.95,2.64,9,14,166,702,0,32,1,3,1,0,4,2,2,9,0.03,2,1,2,1,164,58,0,4.94,2,9,2,0.81,7,37.11,0,0
2353,44.87,2.81,7,5,995,503,5,12,5,3,2,1,4,19,0,7,0.04,0,2,9,2,202,51,0,86.19,3,1,6,0.65,6,58.15,0,1
2354,42.44,2.09,18,4,373,523,9,32,1,3,1,0,1,3,0,20,0.01,4,8,4,1,175,26,1,36.9,3,0,6,0.9,11,49.14,0,0
2355,35.4,1.71,8,13,760,534,8,16,7,0,4,0,1,12,1,25,0.02,4,6,4,1,99,38,1,53.92,1,6,0,0.8,9,53.27,0,1
2356,55.93,2.68,10,2,480,176,1,0,1,1,0,1,1,4,2,16,0.01,2,6,9,2,124,26,0,15.3,1,6,6,0.77,7,28.58,0,0
2357,36.72,2.22,17,6,599,672,3,13,4,4,3,0,3,10,1,16,0.07,3,7,3,3,149,33,0,35.48,3,7,4,0.98,17,48.98,0,1
2358,57.81,2.27,19,3,626,702,3,27,4,2,0,1,0,1,0,30,0.06,3,5,9,2,97,58,0,34.93,0,7,1,0.57,8,71.25,0,0
2359,57.23,2.33,14,1,448,108,9,2,9,4,0,0,3,11,1,10,0.07,0,5,2,0,234,43,0,33.04,3,0,6,0.64,19,60.04,0,0
2360,44.38,2.7,16,14,651,748,8,48,5,3,3,1,4,0,3,19,0.09,4,3,0,1,16,26,1,33.22,1,5,8,0.59,17,24.25,0,1
2361,45.28,2.0,16,8,796,340,1,38,0,3,2,0,2,11,0,25,0.0,1,3,9,1,29,30,1,60.64,2,1,7,0.56,12,45.11,0,1
2362,39.03,2.18,17,10,489,564,0,39,6,1,4,1,4,9,1,24,0.02,2,3,3,2,86,54,0,57.44,0,2,6,0.67,13,97.58,1,1
2363,26.2,2.0,8,4,700,102,1,39,8,4,4,1,4,14,3,30,0.08,1,8,5,1,135,37,1,0.7,0,0,6,0.58,3,91.19,0,1
2364,35.23,1.57,10,7,491,730,2,12,2,2,1,1,1,9,0,3,0.09,0,0,6,3,237,48,1,20.79,3,4,8,0.96,14,4.21,0,0
2365,54.49,1.91,8,11,754,567,5,6,0,0,1,1,4,0,0,15,0.03,4,9,1,0,19,37,1,33.95,3,0,7,0.69,16,47.91,0,0
2366,40.97,2.12,7,6,724,788,3,47,2,3,1,0,1,1,0,11,0.05,0,6,0,1,57,29,1,36.72,3,7,1,0.65,10,81.82,0,0
2367,36.6,3.32,7,13,254,63,6,19,4,0,2,1,0,7,2,8,0.06,2,5,5,1,215,25,1,0.59,0,2,4,0.56,18,26.91,0,0
2368,52.54,2.13,20,2,356,243,4,37,8,0,1,0,1,11,0,20,0.1,4,9,5,1,222,59,1,97.2,3,5,9,0.79,19,82.51,0,1
2369,53.73,2.06,20,3,451,701,3,28,7,2,1,1,2,4,3,23,0.03,3,9,8,2,188,58,0,33.15,3,7,3,0.82,13,68.24,0,0
2370,36.69,1.77,9,6,686,136,5,37,3,3,0,0,3,13,2,18,0.08,3,9,1,2,110,18,1,0.47,2,6,5,0.78,6,12.76,0,0
2371,39.26,1.65,9,14,861,728,1,32,1,0,1,0,4,13,2,2,0.06,3,0,1,0,17,57,1,3.04,3,8,9,0.51,10,33.34,0,0
2372,35.77,2.48,10,11,373,50,1,29,5,3,1,1,1,14,3,17,0.02,2,4,3,3,123,49,1,71.82,3,5,5,0.79,9,58.25,0,1
2373,47.92,2.41,20,6,437,597,5,17,1,1,2,0,0,4,3,1,0.05,2,9,3,0,128,59,1,46.4,0,2,7,0.87,17,49.06,0,0
2374,40.46,1.62,11,13,414,217,5,4,0,4,0,1,4,18,2,14,0.07,2,0,8,2,75,29,1,94.97,3,9,9,0.9,17,59.09,0,1
2375,14.86,2.33,17,8,786,327,0,30,7,1,2,0,1,12,3,18,0.02,1,8,6,1,198,43,0,83.72,3,5,6,0.57,17,79.76,0,1
2376,48.54,2.41,20,7,754,401,4,20,0,0,0,1,4,3,0,8,0.04,3,3,6,1,80,18,0,29.34,2,2,1,0.73,4,55.42,0,0
2377,53.26,2.02,8,5,155,646,3,7,2,0,4,1,0,12,3,10,0.1,3,1,1,1,166,35,1,29.64,1,5,7,0.73,19,99.38,0,1
2378,22.34,1.74,15,9,739,384,5,1,1,1,0,1,2,9,0,10,0.1,1,8,1,3,120,59,0,93.79,0,8,6,0.87,11,69.21,0,1
2379,60.82,1.82,16,10,511,424,1,24,1,4,4,1,3,15,2,27,0.03,2,4,7,3,153,41,0,72.66,3,7,0,0.93,2,76.58,0,1
2380,49.42,2.3,7,8,995,660,4,14,6,3,4,0,4,18,0,25,0.05,2,6,1,3,62,34,0,45.64,3,0,7,0.58,16,42.2,0,1
2381,32.92,1.88,19,9,118,126,2,2,6,0,3,1,4,15,3,23,0.0,3,9,8,3,39,26,0,97.72,0,2,0,0.56,11,37.96,0,1
2382,50.64,1.53,15,11,643,750,7,32,1,4,2,1,2,4,1,4,0.02,4,2,0,0,28,41,0,25.45,1,6,9,0.94,12,85.47,0,0
2383,47.11,2.14,10,6,369,55,2,39,0,2,0,1,4,1,3,11,0.07,3,2,4,2,22,50,0,64.84,3,0,2,0.91,18,99.8,0,1
2384,31.46,1.6,12,2,287,679,1,45,6,4,1,1,3,8,1,27,0.05,0,4,7,3,67,48,1,69.5,1,6,6,0.89,7,16.39,0,1
2385,39.4,1.61,8,1,591,309,4,26,2,3,1,0,0,7,0,6,0.06,0,6,8,2,236,24,0,0.05,2,0,4,0.69,13,79.16,0,0
2386,57.71,1.12,17,3,114,390,3,41,0,0,3,1,1,6,0,11,0.04,2,5,3,3,93,20,0,32.67,0,7,1,0.63,7,8.04,0,1
2387,50.69,2.27,13,6,833,297,5,10,3,4,4,0,0,16,0,8,0.08,1,4,7,1,104,54,0,43.1,0,5,9,0.72,14,99.39,0,1
2388,33.42,2.16,11,12,200,713,8,38,1,3,0,1,2,15,3,22,0.09,4,6,4,0,235,52,1,25.05,2,1,1,0.75,1,90.13,1,0
2389,58.62,2.08,14,12,796,483,2,48,3,3,1,1,0,4,3,19,0.08,2,0,3,2,161,51,1,49.19,0,6,0,0.75,1,3.78,0,0
2390,42.45,0.59,9,6,864,753,8,21,7,3,3,0,3,18,2,9,0.1,0,2,0,0,33,18,1,75.33,1,2,7,0.71,15,97.85,0,1
2391,46.93,2.01,13,2,720,795,9,3,7,2,1,0,0,5,2,13,0.02,0,0,6,0,199,18,1,36.42,1,2,4,0.77,8,61.66,0,0
2392,56.22,2.16,8,11,439,466,2,40,7,1,1,0,4,11,3,21,0.01,4,5,7,1,78,52,1,44.69,3,8,8,0.61,10,50.47,0,0
2393,40.09,2.28,18,13,179,728,0,5,9,2,0,1,1,12,0,22,0.0,4,1,5,3,221,47,1,28.87,3,9,9,0.74,7,2.94,1,0
2394,44.15,1.81,14,11,542,624,6,29,0,2,4,0,1,13,1,18,0.01,0,4,7,0,94,28,1,40.37,2,0,9,0.76,18,55.6,0,1
2395,39.68,2.12,13,13,547,491,8,2,2,4,1,1,4,15,3,21,0.1,0,0,2,0,18,36,0,42.31,3,6,3,0.86,13,20.54,1,0
2396,31.73,1.6,16,6,993,159,0,32,4,3,2,0,2,11,3,21,0.07,0,8,6,3,10,26,1,95.82,2,9,0,0.55,6,43.98,0,1
2397,53.17,2.09,15,5,604,573,3,20,6,1,1,1,1,15,1,3,0.03,4,3,4,0,90,47,0,78.9,2,7,1,0.94,2,1.06,0,1
2398,51.98,2.16,17,13,322,234,9,45,8,3,4,1,2,16,0,28,0.09,2,1,2,3,12,38,1,18.86,2,7,3,0.56,1,20.26,1,1
2399,43.16,2.21,14,7,423,733,1,49,4,3,0,0,2,19,1,3,0.08,3,6,4,3,193,55,0,36.75,3,0,3,0.81,5,30.13,0,0
2400,44.03,2.34,13,5,620,216,2,41,2,4,4,0,0,6,0,22,0.03,3,2,1,0,96,45,0,7.45,1,7,3,0.56,0,64.77,0,1
2401,42.22,1.97,20,13,278,518,3,48,7,0,0,0,3,6,1,15,0.06,3,4,0,0,31,18,1,38.74,2,7,1,0.77,10,77.92,0,0
2402,32.76,2.58,7,3,133,611,5,30,3,4,0,0,4,12,2,13,0.01,0,5,8,2,199,20,1,98.12,1,6,6,0.57,15,99.58,0,1
2403,29.92,2.49,19,13,340,58,0,19,9,0,3,1,4,14,2,20,0.05,3,1,6,1,224,46,1,8.7,1,0,3,0.89,14,33.62,0,1
2404,66.34,2.4,8,2,654,493,7,21,7,3,4,0,3,4,2,2,0.01,0,7,3,1,84,36,0,21.22,1,2,0,0.83,19,11.11,0,1
2405,60.47,1.93,14,12,925,270,7,17,0,3,0,0,2,19,2,7,0.04,0,3,1,3,108,30,0,60.84,3,0,5,0.67,5,93.77,0,1
2406,52.48,1.69,12,12,914,77,6,18,3,4,1,0,4,12,0,13,0.04,2,1,7,2,232,46,1,91.45,0,4,7,0.92,17,40.84,0,1
2407,49.11,2.1,16,6,951,172,8,3,9,0,4,1,1,9,2,25,0.09,1,9,3,3,94,59,0,64.92,0,3,2,0.54,8,80.93,1,1
2408,37.09,2.59,10,14,681,666,1,42,7,1,0,1,4,9,2,16,0.0,4,5,1,3,56,38,0,47.05,3,0,7,0.77,18,26.11,0,0
2409,24.57,2.09,12,2,848,245,6,0,1,2,0,1,3,2,3,1,0.0,1,5,1,0,157,34,1,23.87,3,9,0,0.82,15,15.34,0,0
2410,55.02,2.01,7,12,878,651,0,48,3,3,2,1,2,16,2,29,0.06,3,9,7,1,143,18,1,47.2,2,0,4,0.53,10,43.52,0,0
2411,51.39,1.88,8,6,889,526,5,26,9,0,3,0,3,12,1,16,0.05,0,5,6,0,68,25,1,85.58,2,7,0,0.9,11,3.39,0,1
2412,66.23,1.64,11,3,350,53,7,38,0,2,4,1,2,7,1,12,0.03,0,1,4,0,84,31,0,60.04,3,1,7,0.92,11,85.46,0,1
2413,42.58,2.02,10,8,438,405,3,30,1,2,3,0,0,0,1,21,0.04,0,1,3,1,125,33,1,48.89,3,9,7,0.99,2,98.54,0,1
2414,42.84,1.59,15,3,731,555,0,30,6,3,4,1,3,14,1,3,0.02,0,6,2,1,107,28,0,55.87,2,8,0,0.65,8,36.62,0,1
2415,46.96,2.66,11,1,242,469,0,34,2,2,0,0,4,6,0,23,0.07,4,7,9,3,183,30,1,15.76,0,2,2,0.99,16,60.29,0,0
2416,51.66,2.51,7,9,737,141,6,13,7,2,3,0,4,11,2,23,0.01,4,6,2,2,186,52,1,8.69,2,2,2,0.85,18,80.54,0,1
2417,40.6,2.63,16,3,447,494,9,2,7,2,4,0,4,0,3,11,0.06,3,9,0,2,22,26,1,60.23,1,0,7,0.74,2,38.38,0,1
2418,42.81,2.5,16,8,984,715,8,47,3,4,3,1,4,15,2,14,0.08,1,5,9,3,4,29,1,70.27,0,4,7,0.55,16,45.4,0,1
2419,35.49,2.08,17,9,983,713,7,35,5,0,3,0,1,15,1,29,0.08,0,1,7,0,189,23,0,78.99,2,0,2,0.97,17,49.64,1,1
2420,38.35,1.51,19,8,737,196,5,31,9,2,2,0,1,13,1,12,0.02,0,6,2,1,42,31,0,31.57,2,6,4,0.57,6,31.27,0,0
2421,31.19,1.54,18,6,108,735,2,28,3,4,1,1,2,5,2,6,0.08,4,7,6,2,202,46,1,99.55,3,7,8,0.56,2,19.71,0,1
2422,30.34,1.61,15,12,102,330,3,9,1,2,3,1,4,17,3,2,0.07,3,5,0,1,26,32,1,5.51,3,0,9,0.76,11,42.92,0,1
2423,33.45,2.31,20,12,473,392,1,45,4,3,1,1,4,2,1,14,0.09,0,8,3,2,236,41,1,75.15,0,1,5,0.88,7,10.64,0,1
2424,44.27,1.92,15,6,911,573,4,4,4,4,3,1,4,6,2,6,0.01,4,0,1,1,9,31,0,65.21,2,5,2,0.57,2,17.3,0,1
2425,36.67,2.31,14,6,506,603,0,17,2,1,2,1,2,6,0,25,0.02,4,7,2,0,15,53,1,71.28,2,2,9,0.69,11,94.76,1,1
2426,51.65,1.81,9,13,217,290,2,0,2,4,3,0,1,2,3,28,0.09,4,0,6,0,228,28,1,25.3,0,9,4,0.9,2,37.14,0,1
2427,63.92,2.78,12,6,691,343,2,15,5,4,3,0,3,16,2,2,0.08,0,4,2,0,193,44,0,86.73,0,7,8,0.77,6,51.99,0,1
2428,45.4,1.63,10,7,182,210,0,31,0,4,3,0,3,19,1,14,0.01,4,6,1,0,123,20,1,5.13,0,1,2,1.0,0,99.82,0,1
2429,42.36,2.21,9,7,385,297,8,31,2,1,2,0,3,9,0,25,0.1,0,2,6,1,201,40,0,45.05,3,7,7,0.73,16,85.14,0,0
2430,43.42,1.68,15,1,829,747,6,38,8,4,1,0,3,9,0,17,0.02,3,3,1,2,79,38,1,92.6,3,4,7,0.96,1,31.55,0,1
2431,56.95,1.51,7,3,719,669,0,25,8,3,0,0,0,8,0,1,0.09,4,7,7,0,106,49,0,97.15,3,8,2,0.74,13,14.19,0,1
2432,50.92,2.31,10,14,727,142,1,44,2,3,1,0,0,7,3,2,0.1,2,3,1,1,117,59,0,77.13,0,9,1,0.84,0,80.29,0,1
2433,37.6,2.31,17,11,125,301,6,38,1,4,4,1,1,17,1,24,0.1,1,8,3,2,118,47,0,68.99,2,6,4,0.99,11,46.43,1,1
2434,42.47,1.77,7,4,729,773,7,42,1,2,1,0,3,2,0,16,0.03,1,7,6,3,240,53,0,66.97,3,0,7,0.6,15,11.63,0,1
2435,44.03,2.07,10,9,998,672,8,31,2,3,2,1,2,14,1,23,0.01,1,3,0,3,185,58,0,2.08,0,7,7,0.97,18,41.42,0,0
2436,48.88,2.86,8,9,825,369,4,27,5,2,0,1,1,6,3,7,0.1,3,8,7,1,4,52,0,87.66,0,2,9,0.88,11,50.33,0,1
2437,43.37,2.35,16,10,649,76,5,49,3,4,2,1,3,8,0,18,0.01,3,4,7,2,10,20,0,10.17,3,1,0,0.93,8,9.4,0,0
2438,45.65,2.33,13,3,619,433,8,27,3,4,3,1,0,18,3,20,0.03,1,6,9,2,240,55,0,29.02,3,0,8,0.79,5,42.44,0,1
2439,51.26,2.46,18,6,903,746,5,2,6,4,3,1,1,8,2,18,0.04,0,1,6,0,176,31,1,20.78,2,6,5,0.55,8,86.62,0,1
2440,55.85,1.91,17,7,187,414,4,0,6,2,1,1,0,4,3,4,0.04,1,7,8,1,59,43,0,90.02,0,7,5,0.74,3,36.72,0,1
2441,67.03,1.17,13,11,983,611,4,17,9,0,1,0,3,5,2,4,0.09,4,3,4,3,59,28,1,19.36,0,7,1,0.68,12,84.29,0,0
2442,42.77,2.24,15,14,384,77,1,47,8,4,3,0,2,17,1,14,0.05,4,2,3,0,148,27,0,77.13,2,7,9,0.54,15,96.89,0,1
2443,59.62,1.58,14,7,742,621,2,15,2,2,4,1,4,0,3,29,0.09,1,1,8,3,153,37,1,9.36,3,9,4,0.89,6,47.05,0,1
2444,33.58,1.62,11,10,850,299,7,31,8,3,0,1,4,17,1,28,0.03,4,0,8,3,91,36,1,56.37,3,3,9,0.57,3,69.28,0,1
2445,49.61,1.63,20,11,590,68,3,15,8,2,0,0,0,5,0,12,0.03,1,3,4,1,206,21,0,9.8,3,6,5,0.78,7,88.5,0,0
2446,36.12,2.05,14,13,647,176,3,9,1,4,0,1,1,6,1,15,0.02,0,3,2,3,240,42,1,92.21,3,0,5,0.98,7,19.44,0,1
2447,47.62,2.73,20,5,384,598,4,0,4,2,2,1,0,18,3,20,0.06,1,4,9,1,209,27,1,43.59,1,4,1,0.71,13,29.56,0,0
2448,45.84,1.2,10,2,547,511,4,3,9,1,2,1,1,2,3,8,0.08,3,1,9,0,232,57,0,75.35,3,2,3,0.85,3,65.11,0,1
2449,52.87,2.69,7,14,612,721,4,48,5,3,4,1,2,18,0,14,0.09,0,6,8,3,177,59,1,60.11,3,6,0,0.94,2,96.74,0,1
2450,36.81,1.92,10,5,970,561,7,19,8,0,2,0,1,18,1,6,0.01,1,8,4,1,81,39,0,60.49,1,8,5,0.62,11,44.22,0,1
2451,35.89,1.62,19,8,274,672,2,21,0,1,4,1,0,10,2,25,0.1,4,8,9,0,181,43,1,73.35,1,7,5,0.65,14,92.37,0,1
2452,50.66,2.88,16,10,701,74,1,0,2,3,1,1,2,19,3,17,0.04,4,1,0,0,103,36,1,2.55,2,8,2,0.58,6,57.71,0,0
2453,42.04,2.19,13,7,663,259,9,31,8,3,0,0,0,13,2,27,0.06,0,1,2,2,197,36,1,95.22,3,4,3,0.62,5,98.8,1,1
2454,21.77,2.6,15,14,197,481,0,32,7,2,0,0,0,19,1,5,0.04,1,3,6,0,146,45,0,43.82,3,7,1,0.89,5,19.05,0,0
2455,38.29,2.37,12,2,885,356,8,31,2,2,3,1,1,18,1,3,0.04,4,5,9,2,158,44,0,15.38,1,7,3,0.78,14,81.17,0,1
2456,54.75,2.27,17,7,327,721,5,19,0,1,1,0,1,8,1,12,0.02,1,3,2,1,65,34,1,30.93,0,7,3,0.67,3,38.58,0,0
2457,50.4,1.79,12,12,552,708,9,23,3,0,2,0,0,15,1,22,0.02,2,1,4,1,165,57,0,74.69,0,3,4,0.73,10,20.77,0,1
2458,50.03,2.05,10,9,623,629,0,37,3,1,1,1,0,19,2,28,0.02,4,0,6,0,59,52,1,60.11,3,6,4,0.97,1,80.8,0,1
2459,45.33,1.9,12,8,475,380,2,10,5,3,0,1,4,5,1,6,0.07,0,6,6,0,10,25,0,97.29,0,8,0,0.81,6,23.24,0,1
2460,45.07,2.34,20,9,132,789,8,22,5,1,1,1,0,13,0,8,0.04,2,8,2,3,88,37,1,79.52,1,7,7,0.83,19,84.79,0,1
2461,29.52,1.91,11,14,944,619,2,10,8,0,4,0,1,3,1,8,0.07,1,8,1,1,174,50,0,48.03,1,2,4,0.98,2,6.99,0,1
2462,50.05,2.47,16,14,814,737,4,33,5,3,1,0,4,7,0,1,0.05,3,1,5,0,227,27,1,34.08,0,2,7,0.55,0,59.88,0,0
2463,26.42,2.39,8,5,212,280,2,0,8,1,4,1,0,19,1,16,0.06,1,0,0,3,168,20,0,28.37,3,2,7,0.88,13,74.23,0,1
2464,44.16,2.89,18,6,419,685,2,23,4,3,2,1,4,19,3,4,0.02,0,6,2,3,110,42,1,75.17,0,7,2,0.66,11,50.82,0,1
2465,31.63,1.21,15,8,320,721,9,47,3,3,2,0,4,13,0,6,0.06,0,4,2,0,170,54,0,6.19,2,7,9,0.57,17,85.11,0,0
2466,53.66,1.24,8,11,653,481,8,49,7,1,2,1,2,10,2,20,0.05,0,0,6,3,186,39,1,17.77,3,4,8,0.55,1,90.55,0,0
2467,34.97,1.61,14,12,249,561,4,22,8,2,2,1,0,4,2,6,0.02,2,7,2,2,97,54,1,61.78,2,2,6,0.67,11,99.61,0,1
2468,38.81,2.98,10,11,578,113,7,18,7,3,0,1,4,18,1,25,0.07,1,9,1,3,32,42,0,74.58,2,1,0,0.66,4,7.7,0,1
2469,38.87,1.82,10,5,675,569,1,5,3,2,4,1,3,5,3,21,0.01,3,3,4,3,229,21,0,9.11,2,9,2,0.51,0,93.54,0,1
2470,47.8,2.65,19,5,923,234,4,32,4,3,3,1,3,10,0,18,0.08,4,8,1,0,134,51,1,71.02,1,1,1,0.65,12,43.84,0,1
2471,51.96,1.59,15,13,162,611,6,27,7,1,4,1,1,1,1,5,0.0,0,8,2,0,109,29,0,74.48,2,2,6,0.58,10,28.29,0,1
2472,47.17,1.27,12,10,206,701,6,38,7,4,4,1,1,16,1,26,0.09,4,8,5,1,204,43,1,54.6,2,6,5,0.53,17,92.05,0,1
2473,54.26,1.5,7,11,180,528,0,10,5,2,4,1,3,6,3,30,0.0,1,6,2,2,27,27,0,15.19,3,5,2,0.91,7,22.48,0,1
2474,74.45,1.94,10,1,951,259,0,2,1,1,2,0,1,9,1,12,0.03,2,6,0,0,176,30,0,83.2,1,5,8,0.98,6,13.54,0,1
2475,43.05,1.77,7,4,294,226,1,11,7,2,0,1,2,0,1,28,0.07,2,2,8,3,8,44,0,3.9,0,2,6,0.86,17,8.57,0,0
2476,41.82,2.78,7,13,921,534,1,1,7,3,1,0,4,19,1,14,0.05,2,9,1,1,192,59,1,99.98,2,5,3,0.69,1,21.87,0,1
2477,59.52,1.39,16,3,424,576,3,37,4,2,1,0,4,19,3,21,0.09,2,4,4,3,60,48,0,52.75,0,7,7,0.78,4,44.22,0,1
2478,41.3,2.26,18,11,453,699,8,15,1,1,0,1,3,13,0,28,0.06,4,7,0,1,124,42,1,17.47,0,6,5,0.67,2,97.12,1,0
2479,54.46,2.86,19,2,390,597,2,29,3,3,4,1,4,8,2,10,0.03,4,4,7,2,103,44,1,29.38,3,2,8,0.61,1,44.41,0,1
2480,65.5,2.6,19,7,738,756,8,5,9,0,1,0,2,1,3,30,0.03,0,2,4,3,17,52,1,82.25,3,2,1,0.69,2,37.04,1,1
2481,39.94,2.21,17,1,909,665,1,43,7,0,1,1,0,5,2,1,0.03,2,2,1,2,60,35,0,26.54,1,1,3,0.75,10,76.97,0,0
2482,47.24,1.97,10,13,485,655,7,38,7,3,1,0,2,3,3,26,0.05,0,7,9,2,105,41,1,79.39,1,1,1,0.68,7,65.63,0,1
2483,47.61,2.21,20,7,308,579,6,22,6,2,0,1,4,9,0,29,0.08,0,8,3,3,101,34,1,78.78,1,1,9,0.87,12,38.15,1,1
2484,51.16,1.78,17,3,763,360,6,34,3,1,1,0,1,2,2,2,0.03,4,8,0,0,38,31,1,65.59,3,8,7,0.54,10,79.27,0,1
2485,57.15,1.92,10,2,696,119,3,46,9,2,3,1,2,10,1,6,0.06,0,1,8,0,82,22,1,84.77,1,0,9,0.7,1,3.27,0,1
2486,21.83,2.16,8,7,403,711,6,28,7,4,0,1,2,19,0,15,0.05,3,5,3,2,0,54,1,16.15,0,0,1,0.96,3,90.64,0,0
2487,44.26,2.33,9,1,211,93,6,24,7,2,3,1,1,17,1,23,0.06,0,9,6,3,120,51,0,96.58,1,3,6,0.83,18,94.78,0,1
2488,36.23,1.32,10,5,227,607,7,47,2,0,1,1,2,13,3,27,0.01,3,1,1,0,29,49,1,40.24,1,9,4,1.0,5,92.25,0,0
2489,42.79,2.31,11,3,804,72,4,20,4,2,0,1,1,4,0,16,0.08,1,1,7,3,190,47,1,13.71,3,9,1,0.69,0,98.94,0,0
2490,39.86,1.23,20,14,871,797,5,4,6,2,0,0,3,12,0,8,0.06,3,3,4,3,14,31,0,7.7,2,4,7,0.86,11,52.09,0,0
2491,46.0,2.01,17,8,766,630,6,16,0,1,3,0,4,15,3,26,0.02,2,7,6,3,10,29,1,89.98,3,0,5,0.9,12,25.03,1,1
2492,32.31,2.51,18,2,151,219,7,3,1,0,2,1,0,0,1,5,0.09,1,4,0,0,45,30,0,95.49,1,9,6,0.82,18,66.43,0,1
2493,40.48,1.99,13,14,431,421,5,39,3,0,4,1,2,6,3,9,0.04,3,3,6,0,6,42,1,89.58,3,8,8,0.82,12,69.25,0,1
