,Daily_Active_Time,In_Game_Currency_Earned,Purchase_History,Time_of_Purchase,Churn_Rate,In_Game_Purchases,Discount_Utilization,Quest_Completion_Rate
4396,2.24,767,2,1,0.02,4.15,5,0.63
4023,1.45,950,2,2,0.03,70.66,3,0.76
6605,1.4978503423104035,342,0,0,0.05799803081987373,19.903216266309744,2,0.7180669521242932
2046,2.08,475,4,0,0.01,78.71,3,0.76
4356,1.64,195,1,2,0.05,91.48,2,0.69
6268,1.6661335827835015,270,1,2,0.07424064432235362,22.49766205974134,5,0.9296845102564754
2113,1.02,661,2,1,0.09,46.05,8,0.7
27,2.44,176,1,1,0.0,8.27,6,0.93
2040,2.64,871,3,3,0.1,79.83,7,0.95
3928,1.5,880,1,3,0.03,74.65,8,0.68
6301,1.9291206828728715,921,0,1,0.08274712191524772,30.50273521620279,7,0.7918132195211881
3216,1.89,603,0,2,0.09,14.95,0,0.56
6493,2.2820088154796125,256,0,0,0.06167274975676633,37.58312232102977,1,0.7183272502432336
3814,1.63,654,1,0,0.09,32.3,6,0.7
129,2.23,944,1,0,0.05,55.62,0,0.89
5164,1.8568028767411242,278,1,0,0.051512544949080065,27.79146269149947,5,0.6994121853564396
6845,2.9456208151260155,260,1,2,0.05629796961861578,11.540992059794004,9,0.7952144683257761
4599,1.68,761,1,2,0.03,71.51,2,0.86
13,1.63,805,4,3,0.07,62.88,3,0.52
5981,2.3858791125535976,310,2,2,0.07849664201537772,9.811784069858014,6,0.5517651109308003
4476,1.97,503,3,3,0.05,9.05,7,0.82
1525,1.82,215,4,1,0.1,35.6,3,0.82
2365,1.91,754,1,0,0.03,33.95,0,0.69
4648,2.37,600,3,0,0.02,28.12,0,0.77
3052,2.34,455,2,1,0.01,26.68,8,0.56
4005,2.05,269,0,0,0.07,1.99,2,0.98
2340,2.53,224,3,0,0.06,18.99,8,0.56
374,2.2,933,0,2,0.02,61.71,6,0.65
5082,2.002088839494063,691,1,0,0.06740334517082623,7.401771877753341,1,0.8232486974441482
5992,2.2366052828756384,873,1,2,0.09091743396405452,46.51440060179165,4,0.7934861886470187
939,2.38,225,1,3,0.08,38.65,0,0.81
6674,2.2115518570703054,459,0,1,0.07105363492332203,21.89086739121189,2,0.9678736666102374
4573,2.4,452,3,1,0.04,43.01,1,0.63
2147,1.44,248,3,0,0.03,24.35,6,0.69
3591,2.63,791,2,2,0.01,14.5,9,0.54
5900,1.625440341583985,256,0,1,0.06246114633082485,31.295306275906352,3,0.7697409755388323
6328,2.375150893545574,678,0,1,0.010722207344276147,28.520487619050613,4,0.8594841376112313
5862,1.4527899999767826,168,0,2,0.05744124997968482,24.55459250578692,5,0.8339537500087064
3623,2.55,622,4,2,0.02,13.46,9,0.68
529,1.98,582,2,2,0.08,52.22,9,0.93
3714,1.92,846,0,2,0.03,34.93,0,0.76
4732,1.31,185,2,1,0.0,67.17,9,0.58
1269,3.56,573,2,0,0.07,16.28,6,0.97
4281,2.79,778,0,2,0.08,43.16,2,0.68
1394,1.88,327,3,1,0.07,65.69,7,0.86
4850,1.74,246,3,3,0.01,87.87,8,0.72
4009,1.91,909,0,1,0.02,59.85,0,0.58
4390,1.91,519,1,2,0.01,80.34,4,0.98
1797,2.14,127,3,1,0.08,49.3,8,0.67
2979,1.73,317,1,0,0.03,15.99,1,0.87
1441,1.99,720,1,3,0.1,6.31,5,0.62
5213,1.6095988834213493,630,1,0,0.04505750365537943,17.146886082841647,8,0.6695399707569646
6794,2.0486271775174414,764,0,2,0.035177435697968766,9.635750180388346,4,0.791471794622461
3811,2.67,964,4,0,0.03,27.5,7,0.84
1273,2.17,627,4,3,0.08,78.49,7,0.69
4703,2.46,976,4,1,0.02,21.3,9,0.69
1712,2.88,898,4,0,0.02,70.71,2,0.81
955,2.14,741,4,0,0.02,60.01,0,0.78
5159,1.8978541319012956,430,0,0,0.07387770743369894,28.299642534888324,1,0.8414280239820537
5573,2.706922378742536,305,2,2,0.087414510520626,14.368814876039888,8,0.511634702657183
6163,2.4163728653707017,715,1,2,0.02611517810393741,24.321065885283787,7,0.7790073205870873
6401,1.9099440971863875,312,0,1,0.01872422348289387,29.80882491272769,3,0.5174484469657877
403,1.41,168,2,0,0.06,98.15,6,0.6
2071,1.34,702,3,0,0.06,76.45,3,0.65
6623,1.2577882749193965,432,0,2,0.07110586254030178,13.398430186458604,4,0.643983249884852
1977,1.62,327,3,3,0.05,15.64,1,0.73
158,2.26,396,1,0,0.08,36.68,1,0.84
3888,2.45,962,0,1,0.07,75.34,1,0.94
902,1.88,432,2,0,0.0,17.42,6,0.7
352,1.83,732,4,2,0.03,53.11,9,0.5
4540,1.3,870,1,1,0.08,26.7,6,0.84
4130,3.1,468,3,2,0.04,60.69,3,0.79
754,2.24,498,1,0,0.09,67.42,6,0.77
2971,1.36,656,1,0,0.03,34.93,8,0.71
6941,1.5759718417035646,403,2,2,0.06189325482650341,40.07780442902948,4,0.7505035197870544
2920,2.43,481,4,2,0.07,24.32,0,0.52
311,1.37,701,3,2,0.02,63.16,0,0.54
4644,2.08,154,2,3,0.02,75.87,8,0.71
661,2.98,521,2,2,0.1,44.36,5,0.69
1989,1.8,103,1,0,0.04,80.24,3,0.9
3665,2.38,482,1,2,0.08,95.32,2,0.63
306,1.99,146,0,1,0.02,4.46,1,0.78
2335,1.76,392,0,3,0.1,48.89,3,0.81
4790,1.7,869,4,2,0.04,20.44,0,0.66
2356,2.68,480,0,2,0.01,15.3,6,0.77
3702,1.58,672,1,0,0.0,71.01,9,0.75
3804,1.82,314,4,2,0.04,89.73,6,0.73
1927,1.89,730,3,1,0.03,9.89,4,0.93
6112,2.1673902849885156,112,0,3,0.02736951424942579,3.3442170854965547,4,0.8073798996189707
3427,1.78,466,1,3,0.05,83.78,7,0.87
749,2.4,568,0,0,0.1,18.43,7,0.6
3638,1.81,235,4,1,0.08,91.1,9,1.0
6338,0.9790796828639868,300,0,2,0.036852283297229754,14.316222040132264,2,0.8489829915403042
1266,2.54,680,2,2,0.04,47.89,3,0.5
5291,1.8196169861772884,873,1,1,0.06708814088246975,9.578608270361803,2,0.5358237182350605
6161,1.411561491509771,708,0,1,0.01,40.76706771533519,2,0.7231718101684853
3595,2.14,578,0,0,0.09,63.52,6,0.97
2134,2.18,695,3,0,0.05,69.72,4,0.73
4109,2.41,202,1,3,0.02,45.7,8,0.71
4969,2.33,228,1,0,0.08,38.61,7,0.78
4904,1.28,394,0,3,0.03,81.93,6,0.68
514,1.71,572,1,2,0.05,65.76,9,0.78
6233,1.671641253532978,787,1,0,0.07,11.205178147429287,7,0.6808178172790494
409,2.16,158,3,1,0.09,38.46,9,0.9
5200,2.4722115858588087,204,0,0,0.05064903451176595,44.1155107077015,7,0.8474038619529363
6947,1.4159124092184476,977,1,1,0.02,7.196620386529343,6,0.849789330006354
6897,2.7837753894554993,819,1,1,0.08268493640161449,22.509532513828468,2,0.7068876947277496
6168,1.5742267004776516,929,0,0,0.004507084389926613,41.4606240246505,5,0.9194362404906604
207,2.37,314,3,2,0.09,56.2,5,0.87
458,1.87,693,4,3,0.02,49.22,5,0.86
2054,3.0,428,3,2,0.06,39.38,5,0.54
2430,1.68,829,1,0,0.02,92.6,4,0.96
250,1.65,344,4,0,0.06,69.62,4,0.53
5954,2.365914890292961,426,0,2,0.03171194839393205,30.36361566703265,8,0.669144025803034
1107,1.59,882,4,3,0.0,36.42,6,0.98
5655,1.4964751488514954,609,1,2,0.025786470394432943,21.173614166787246,2,0.6460391167749483
1713,2.4,645,2,1,0.06,20.57,4,0.55
3911,1.66,146,2,1,0.01,20.57,7,0.56
715,2.05,946,1,1,0.1,20.09,4,0.55
552,2.43,741,2,0,0.06,47.73,1,0.78
1439,2.13,606,0,2,0.05,13.07,8,0.8
2270,2.26,688,3,3,0.04,59.44,6,0.65
3144,0.44,994,0,2,0.01,14.25,0,0.6
6656,2.7136053983169233,556,2,1,0.029045422499205963,31.508277067378586,1,0.7584013495792308
1925,1.41,266,3,1,0.09,8.58,7,0.69
634,1.86,114,4,2,0.04,66.63,6,0.56
316,2.64,567,2,0,0.08,8.94,4,0.86
6696,1.5179843151797103,334,1,1,0.013054260275994734,41.07627808279842,4,0.7761551506161791
427,1.89,595,4,2,0.07,18.14,2,0.94
5171,1.7673790569613952,423,1,1,0.030819722961047978,34.12489818371076,4,0.9191802770389521
105,2.49,709,3,0,0.0,83.36,3,0.7
3041,1.8,383,4,2,0.03,24.09,3,0.7
4238,2.17,612,3,1,0.01,2.55,4,0.77
2169,1.92,104,2,0,0.06,13.57,2,0.8
1709,1.84,713,2,1,0.07,58.81,5,0.94
89,1.21,188,1,0,0.02,70.24,0,0.8
2241,2.2,699,1,3,0.01,87.35,9,0.7
3174,2.42,925,4,1,0.07,22.24,8,0.86
5673,1.9673639216050187,780,0,2,0.05464899782236163,2.1685584696290596,4,0.7148907570773246
1949,1.58,541,1,0,0.09,71.13,9,0.57
4044,2.13,573,2,3,0.07,43.33,4,0.73
2848,2.15,919,2,0,0.05,2.62,5,0.94
1,2.51,686,0,3,0.08,70.73,9,0.99
4337,2.04,313,4,1,0.06,9.03,2,0.9
935,1.51,419,3,1,0.07,23.37,8,0.67
5969,1.7686039398540347,824,2,1,0.05324026265693565,6.418894659155603,5,0.9494415759416139
2720,1.65,738,4,3,0.07,56.88,8,0.71
591,1.86,421,4,2,0.05,92.49,4,0.5
5230,2.2890534420662423,456,0,1,0.05830098344749779,31.826227032677895,1,0.6692475413812555
2936,1.91,547,1,3,0.03,84.14,4,0.88
2448,1.2,547,2,3,0.08,75.35,2,0.85
1576,2.5,993,1,1,0.02,74.0,0,0.77
5822,2.1081142130485078,918,0,0,0.03469217506209524,43.33167575224393,4,0.7382307250206984
213,2.13,787,0,1,0.05,89.39,4,0.82
778,1.93,639,1,0,0.05,95.01,1,0.9
3496,1.88,419,3,0,0.04,69.4,7,0.91
5470,1.5019389929331586,736,1,1,0.02062007746668012,30.917368466319175,6,0.5731003873334005
2043,2.25,532,2,3,0.05,72.46,9,0.72
6320,1.4196384671763413,325,2,2,0.07735489984313844,2.4035870336079665,0,0.8897430970196302
1567,1.84,248,4,1,0.05,56.36,7,0.87
165,1.75,490,2,3,0.09,97.82,5,0.53
4702,1.41,747,2,2,0.04,94.77,4,0.5
3566,1.64,864,3,1,0.04,57.09,8,0.89
6137,1.7976245719668518,733,1,0,0.015257474318011107,40.51513343966802,3,0.8564950171213259
6806,1.690198339198735,939,1,2,0.033084551507643646,43.34504174958004,3,0.9240135657441574
2013,2.59,146,3,0,0.0,71.75,8,0.78
273,2.32,518,3,3,0.09,27.87,5,0.71
3860,2.49,614,3,1,0.01,40.46,7,0.64
4167,1.39,516,2,3,0.06,76.63,3,0.98
6110,1.9936547817212782,693,1,2,0.07926904365574437,35.41280680893864,2,0.68169530150809
3788,2.11,108,1,2,0.02,19.6,3,0.74
394,1.75,751,1,2,0.02,27.0,6,0.95
583,2.67,368,1,2,0.05,22.03,1,0.81
6953,2.4699852328030603,780,0,0,0.03154130138402687,32.203885544305095,3,0.7546017533566711
6462,1.9875215024690134,733,2,1,0.004340973554262452,35.54545864281815,5,0.6164326562054119
5867,1.8558610544552452,957,0,0,0.035922873150835075,9.676052418048275,6,0.9344627610949896
6667,1.4247359200432934,552,0,2,0.0513243974137686,17.581166372838887,5,0.8993713109914834
520,2.0,122,1,3,0.06,15.79,5,0.91
1763,1.6,543,3,1,0.06,61.18,3,0.8
1875,3.2,326,0,1,0.06,98.38,9,0.59
3965,2.35,399,3,1,0.02,99.21,6,0.53
3344,2.7,662,3,0,0.07,98.72,0,0.73
2253,1.9,692,3,1,0.08,7.22,2,0.82
3224,2.06,489,0,3,0.03,83.02,4,0.81
526,1.79,502,1,2,0.06,80.43,9,0.63
2946,1.51,521,4,2,0.05,2.07,0,0.53
4473,1.09,813,0,3,0.07,19.86,4,0.58
3899,1.86,429,4,1,0.1,21.96,6,0.89
692,1.21,348,1,1,0.08,2.1,7,0.93
6588,2.8256876517220206,598,1,2,0.020285854464620945,27.65480917199712,2,0.7294282910707581
4444,1.89,190,0,1,0.07,96.84,3,0.52
3633,1.36,472,3,3,0.06,88.45,2,0.79
1050,1.45,350,4,2,0.04,41.41,2,0.93
590,1.99,691,3,0,0.06,15.02,8,0.63
519,2.32,990,1,3,0.03,60.42,6,0.81
3380,1.68,745,2,1,0.09,83.45,7,0.73
3676,2.4,583,3,2,0.08,55.99,0,0.56
5746,1.6137578241581227,783,2,0,0.014011263992645448,38.10181799195395,2,0.9218929920698682
1607,1.57,715,1,0,0.04,74.82,9,0.65
3610,2.38,761,4,1,0.08,26.81,1,0.65
6653,2.568215222982494,887,0,1,0.06692694664838628,29.81137358138787,4,0.6571500437755745
1809,1.55,960,2,3,0.07,93.24,8,0.76
791,1.88,684,1,0,0.06,81.32,4,0.89
792,1.2,188,1,3,0.0,3.18,8,0.63
5735,1.8469255459432479,355,0,1,0.06782790906216189,23.36470977073587,1,0.878845742342792
1855,2.5,920,2,2,0.07,92.22,8,0.59
1980,1.69,910,3,3,0.03,66.01,0,0.64
3233,1.33,109,0,2,0.05,59.61,4,0.87
3598,2.34,794,2,2,0.08,9.63,6,0.65
933,1.04,210,4,3,0.1,27.59,8,0.72
3963,1.76,147,0,1,0.01,59.96,9,0.84
5180,1.8923262163623302,806,1,0,0.05755819556138208,18.3689805865218,0,0.752441804438618
6472,2.1586170858252034,884,1,1,0.05945335912770482,36.12469936685954,2,0.8852733204361476
4179,2.37,550,0,2,0.06,55.69,4,0.57
4026,3.52,797,4,3,0.08,55.58,8,0.69
6270,2.5614945519228023,903,1,2,0.08913255712138136,33.914352283477925,8,0.5231806238882684
4116,2.39,786,2,2,0.07,12.3,8,0.78
988,2.3,918,4,3,0.07,26.49,8,0.59
5375,2.3323686616828745,819,1,1,0.04094404201161107,19.572567457060963,4,0.818863726924528
3453,1.61,115,3,1,0.1,46.33,7,0.63
6366,1.4217656931824194,476,2,2,0.06823430681758055,24.33730781869169,7,0.6047029204527417
3778,1.84,611,1,1,0.02,44.43,6,0.65
5850,1.7934963037522138,563,0,2,0.09140779746716353,43.63749529132323,3,0.752597468339544
3093,1.67,813,1,0,0.07,15.95,9,0.97
3155,2.77,484,4,2,0.05,99.15,6,0.59
5069,2.350432840272833,452,1,2,0.027525830664294964,7.863976509134285,2,0.7181653162514878
3201,2.62,864,4,2,0.09,20.4,0,0.69
5626,3.1807641817085024,565,2,0,0.07621698062772947,24.163131435960963,5,0.9264811356058937
1098,1.23,768,3,0,0.09,7.4,7,0.73
6724,1.8740402587051639,287,1,1,0.07,34.62775903013443,5,0.6880959232470841
2844,1.31,988,2,0,0.09,27.57,1,0.69
886,1.68,892,2,0,0.04,44.77,4,0.91
6882,1.954416157538814,278,1,2,0.07405780234852301,5.833786005401878,0,0.7544566482386077
5404,2.313405184836276,635,0,1,0.06028363056566199,33.42007616629849,1,0.8303549427191605
515,2.62,488,4,3,0.05,33.95,0,0.78
6849,2.4461353017801764,125,0,1,0.06135598245169373,26.801022174976147,8,0.7114576070193225
4833,1.58,626,3,3,0.01,35.58,7,0.64
1453,2.78,279,3,2,0.02,58.0,6,0.95
3553,1.16,849,4,0,0.06,59.38,8,0.79
3609,1.79,233,3,2,0.01,10.61,8,0.59
4665,1.73,814,0,3,0.1,24.58,5,0.93
2506,1.81,946,4,1,0.09,21.67,5,0.52
2994,2.36,656,2,0,0.07,95.79,8,0.59
3999,2.07,105,2,0,0.05,62.89,5,0.78
6607,1.5243991908067869,451,1,2,0.07457986848029809,48.38020657392071,4,0.906062518949338
906,3.01,885,1,1,0.09,6.36,2,0.53
28,1.31,375,4,0,0.02,57.9,6,0.81
5983,2.2983543717930512,941,0,0,0.041133741174416566,18.112306973646042,6,0.5715465035302334
2507,1.85,243,4,1,0.1,47.1,4,0.67
2428,1.63,182,3,1,0.01,5.13,1,1.0
5043,1.9598674115988879,395,2,1,0.08075903166145292,14.406318058922473,7,0.5641564247653814
762,2.25,858,0,0,0.07,32.86,9,0.87
3747,1.88,340,0,2,0.07,37.94,8,0.61
4811,1.93,430,2,3,0.06,76.86,8,0.86
284,1.77,238,3,1,0.08,9.39,5,0.78
686,0.8,616,3,2,0.09,6.14,8,0.57
6442,2.5248955039990153,445,0,0,0.03195820159960606,47.1940481216193,3,0.6201925271994583
2353,2.81,995,2,0,0.04,86.19,1,0.65
5609,1.52111968406892,881,0,0,0.06,14.78263547162412,2,0.7910506011415716
6830,2.112337710423089,130,2,0,0.05434564879733591,19.247722753028224,0,0.6143456487973359
21,1.92,278,3,0,0.1,35.28,8,0.76
2752,1.7,313,3,1,0.09,57.82,2,0.97
885,1.45,646,2,3,0.07,45.71,6,0.99
917,2.2,438,0,2,0.07,44.46,8,0.65
1040,1.87,940,2,2,0.08,9.95,0,0.74
5531,2.5168116114375736,929,1,0,0.09079709714060659,12.679171671185443,5,0.6401811314139428
1265,1.69,240,2,1,0.03,2.55,9,0.62
4579,2.18,919,4,2,0.01,42.95,1,0.58
6036,2.3533192561194767,476,0,1,0.03697097671641121,21.325175213330564,4,0.7193984185074392
277,2.24,576,4,3,0.06,98.87,0,0.95
5084,2.8367121186187374,222,1,2,0.08218831149217341,19.218861428144432,2,0.6469069270825138
2084,2.03,897,3,2,0.02,45.03,9,0.99
1245,1.74,462,2,0,0.04,14.23,6,0.85
2382,1.53,643,2,1,0.02,25.45,6,0.94
571,1.31,554,2,3,0.03,38.58,1,0.65
1435,2.05,516,4,0,0.1,33.01,1,0.77
3902,1.89,967,2,0,0.03,20.56,2,0.67
5089,1.9407905248944246,680,0,1,0.05271936832629498,38.00925917439996,4,0.7994960520393436
1247,1.6,125,4,0,0.07,78.71,0,0.8
4681,2.17,940,2,3,0.0,20.3,8,0.61
3526,1.08,401,4,2,0.01,79.32,4,0.95
2514,1.4,315,1,2,0.05,22.33,0,0.97
1007,2.04,412,2,1,0.1,53.95,0,0.69
4770,2.22,282,2,3,0.05,75.43,1,0.84
4543,2.2,979,0,0,0.06,23.8,9,0.67
6728,1.4722595158161815,130,1,1,0.047448793440221924,13.35543805546519,4,0.8027560327988903
6041,1.9327786273971863,711,0,2,0.09479805703610786,4.791032654543493,5,0.6616155437111372
2064,1.34,647,3,2,0.03,60.55,0,0.87
5505,2.1235342707739027,605,0,1,0.050269405384420714,13.380265201057853,7,0.8011674233324898
1690,2.03,236,1,1,0.03,33.98,7,0.68
6020,1.4966501792228988,248,0,1,0.06423646226717583,40.23605920757863,7,0.6669458490687034
1985,2.09,406,3,0,0.07,78.7,6,0.92
294,1.25,666,4,0,0.09,53.18,8,0.6
1547,3.0,665,2,3,0.02,45.18,6,0.75
2012,1.92,249,4,1,0.04,32.35,4,0.62
588,1.1,838,1,0,0.06,49.72,7,0.6
3329,1.6,442,1,0,0.1,90.18,2,0.7
2403,2.49,340,3,2,0.05,8.7,0,0.89
2129,1.97,429,0,2,0.09,8.19,0,0.84
3998,1.47,881,3,3,0.03,7.92,2,0.5
6103,2.336331560572483,589,2,1,0.06,25.09816815530928,3,0.6736684394275168
3741,1.62,285,2,2,0.07,7.59,1,0.69
3508,2.32,709,0,3,0.06,12.09,9,0.58
2719,2.07,485,2,0,0.07,26.48,5,0.7
4521,1.95,154,3,0,0.02,75.29,5,0.5
5150,1.6735719580641386,705,1,2,0.07406273165306068,42.213719421795986,2,0.9622767526209913
6904,1.8683016985576697,564,0,1,0.03406557729509938,26.98304123848496,0,0.5752065792296162
6356,2.230833712401929,425,0,0,0.1,8.268644990190117,5,0.7513578000581161
556,1.69,725,3,2,0.02,29.25,8,0.71
4795,1.92,971,1,2,0.05,57.11,4,0.52
2469,1.82,675,4,3,0.01,9.11,9,0.51
3738,2.3,759,4,1,0.01,91.85,5,0.7
4286,1.94,619,3,0,0.1,17.86,1,0.82
5741,2.310533554861952,245,1,0,0.07948304482213951,46.37455775836285,0,0.8979321792885581
1716,1.89,314,0,1,0.04,73.9,5,0.54
2604,1.93,246,0,1,0.01,14.03,4,0.78
5752,1.9747997548762786,379,1,2,0.058399988858012675,5.304421548603488,2,0.5704002116977592
1704,1.23,714,3,2,0.03,22.2,9,0.86
2139,2.19,675,3,1,0.03,39.8,0,0.97
3239,1.57,492,1,1,0.06,90.02,0,0.81
2383,2.14,369,0,3,0.07,64.84,0,0.91
4311,1.43,436,2,0,0.04,64.4,6,0.82
1285,1.97,564,2,0,0.05,73.28,2,0.69
5938,2.2194732819890697,532,0,3,0.06279330568642208,21.151583589771896,1,0.8505267180109305
6229,1.8125018517296458,617,1,2,0.06191143793006247,24.000073534264057,3,0.8401476034498959
3930,2.45,813,1,2,0.04,18.9,5,0.61
5273,2.0345143304852984,503,1,2,0.023472274174741,44.154049234168035,5,0.8318757013590036
1591,2.36,106,2,2,0.06,21.06,7,0.82
6175,2.503851979684908,495,0,1,0.03669074919079311,29.15527930528083,9,0.7911753311754482
2162,2.53,782,1,1,0.02,35.17,4,0.81
2396,1.6,993,2,3,0.07,95.82,9,0.55
317,1.97,577,4,2,0.03,97.88,0,0.98
6257,1.8620711141248485,576,1,1,0.07411367766373027,37.66822473192678,1,0.7460212817694409
3111,1.87,479,2,0,0.09,78.98,1,0.65
5233,2.1961606821855795,276,0,0,0.06,18.47286085776806,5,0.8905493715337338
5571,2.2101443114844797,735,1,0,0.05399037923436803,39.62035350357678,6,0.940985568851552
6770,1.860303237512698,492,0,1,0.07812129500507918,36.63892838489633,5,0.8084838124365102
4036,2.82,699,0,1,0.08,15.41,2,0.79
795,1.38,525,0,2,0.02,37.19,7,0.61
3020,1.93,151,1,0,0.07,79.25,6,0.78
1711,1.52,431,0,3,0.09,82.35,9,0.86
3387,1.99,166,4,2,0.08,28.03,7,0.89
36,2.07,960,4,1,0.06,57.93,9,0.85
4549,1.87,684,0,1,0.04,50.98,8,0.88
913,2.37,176,3,0,0.01,72.37,7,0.53
3972,2.31,407,2,0,0.01,8.15,5,0.65
4133,2.51,897,4,0,0.06,33.11,2,0.85
974,2.25,120,3,0,0.07,15.01,8,0.68
983,1.89,201,2,2,0.03,37.53,5,0.54
5695,2.0640098520454244,666,0,0,0.0746663017760954,41.635721953384696,7,0.803336982239046
1418,2.71,334,1,3,0.05,89.94,0,0.57
1560,1.98,381,3,2,0.07,99.76,3,0.79
4135,1.69,659,0,2,0.04,63.97,7,0.55
5904,2.2779041589199274,423,0,0,0.07209584108007248,21.71694683122402,0,0.9260277261328501
4265,3.29,511,2,3,0.0,80.23,3,0.56
1355,2.12,277,4,2,0.05,62.33,9,0.92
6525,2.173933086581843,915,1,0,0.06435985194910573,20.196458785705424,4,0.7964014805089425
6610,2.330990412482854,480,2,1,0.013158882341542,46.720204356657305,0,0.756299000193786
987,2.76,922,3,1,0.1,91.85,8,0.91
2682,2.9,744,1,0,0.02,13.81,8,0.53
5047,2.6069528099188055,721,0,2,0.0813905619837611,3.306937831317139,1,0.7158283140487166
1640,2.53,408,4,2,0.08,77.22,6,0.65
1290,2.9,168,3,2,0.03,40.21,5,0.7
3681,2.17,657,2,2,0.1,3.56,2,0.74
1380,1.57,594,1,1,0.07,49.24,3,0.89
1933,1.56,642,1,0,0.01,16.12,0,0.7
4675,2.27,804,2,2,0.09,25.63,0,0.83
5866,2.729963803385138,595,0,0,0.06580761924564071,24.81165861771403,5,0.7348819120887061
3160,2.34,461,1,0,0.09,61.35,1,0.86
2030,1.77,958,1,2,0.01,18.87,5,0.67
892,2.13,844,4,3,0.06,39.99,4,0.85
4876,1.25,476,4,0,0.06,88.11,8,0.54
4069,2.05,672,2,2,0.06,81.28,9,0.94
4255,2.08,262,2,0,0.1,77.12,6,0.61
2,2.3,460,1,2,0.06,38.58,1,0.74
2109,2.23,999,3,0,0.02,83.5,0,0.64
849,3.12,259,4,0,0.03,11.25,0,0.98
2737,1.7,952,1,1,0.02,22.02,5,0.83
2466,1.24,653,2,2,0.05,17.77,4,0.55
1914,1.87,867,0,1,0.08,61.63,1,0.88
1596,2.66,825,4,0,0.04,78.7,2,0.86
1913,2.21,578,1,1,0.07,18.1,4,0.73
5139,2.284438657119389,395,0,0,0.06965241606996181,31.53550925695511,5,0.9651338249794652
6564,1.4879308551599322,185,2,0,0.01,37.32134235882985,7,0.7827959308502822
2736,2.18,458,2,1,0.05,80.51,1,0.6
726,2.01,670,3,3,0.06,94.15,9,0.96
53,1.8,687,2,1,0.1,55.35,8,0.58
1796,2.04,490,1,1,0.03,23.98,3,0.74
3845,1.43,777,0,1,0.08,26.6,5,0.81
2553,1.53,184,0,2,0.05,34.2,7,0.55
2800,1.92,870,3,3,0.0,53.38,6,0.85
936,1.58,768,1,0,0.03,5.04,8,0.78
5972,1.9673045851822377,420,2,2,0.04982030567881584,12.351729364884621,5,0.9208984716059208
824,2.48,801,4,3,0.09,19.73,5,0.66
4321,2.38,511,3,2,0.09,2.63,6,0.69
3401,1.88,851,3,1,0.06,58.85,1,0.69
1389,1.86,572,3,3,0.04,45.95,2,0.9
3564,1.86,842,0,2,0.06,6.08,5,0.68
884,2.51,666,4,0,0.08,46.07,5,0.91
4867,1.61,737,0,1,0.1,55.79,6,0.77
1868,1.9,948,2,0,0.05,0.12,5,0.79
5181,2.380982504334095,522,1,1,0.04788455708075572,37.492462324436644,0,0.6710254855486819
10,1.96,275,3,2,0.05,72.49,7,0.72
3415,2.47,443,0,0,0.01,48.27,4,0.59
1463,2.35,992,1,0,0.0,88.62,8,0.63
806,1.51,894,0,1,0.1,36.46,5,0.63
5686,1.7694883648533408,236,0,1,0.04734149288701794,30.088004677817764,2,0.5584871564856054
5481,2.2974702131231988,855,1,0,0.09457836885386643,20.30391970139817,6,0.896746098338137
4068,2.11,693,4,3,0.0,39.09,7,0.64
2108,1.64,951,1,1,0.06,58.46,8,0.99
5885,2.268696015690741,775,1,0,0.05,28.853823383513415,6,0.8755730894826599
6915,1.9254302502965888,581,1,1,0.04098362954175147,19.640559688455944,8,0.9522540926145621
2234,1.85,899,0,1,0.07,31.95,9,0.58
963,2.2,824,1,2,0.07,48.33,4,0.87
4494,1.8,644,3,1,0.03,98.09,3,0.81
2632,1.61,294,1,1,0.06,8.72,2,0.58
704,1.36,731,3,3,0.08,6.81,9,0.81
431,2.32,158,0,3,0.04,30.72,9,0.94
4388,2.28,385,3,0,0.02,11.91,1,0.59
145,2.04,764,4,1,0.05,78.13,2,0.89
2033,2.39,756,4,3,0.06,67.9,3,0.98
5913,1.9830145234426866,727,2,2,0.053700554699602006,44.81108269867513,5,0.9115172969406966
1165,2.64,899,1,3,0.06,83.53,7,0.84
3500,2.12,499,2,0,0.1,6.67,7,0.97
2050,2.51,420,1,0,0.05,95.86,0,0.73
3760,1.48,965,1,1,0.01,52.98,4,0.87
2624,1.49,952,1,0,0.02,33.55,5,0.53
4484,2.1,659,3,1,0.07,5.67,1,0.55
4435,2.92,860,3,3,0.07,29.82,4,0.87
5555,2.4148242335003456,341,0,0,0.05156901861130305,38.67350293299352,3,0.8065104297780848
5946,2.505601548207831,256,0,2,0.07770431416939497,0.9381848453314344,3,0.6780287611292999
4361,2.51,492,2,0,0.0,23.78,1,0.56
2424,1.92,911,3,2,0.01,65.21,5,0.57
1262,1.6,602,4,1,0.06,63.9,0,0.71
1771,1.78,762,1,0,0.08,2.72,5,0.61
3511,2.31,189,4,3,0.04,70.55,1,0.98
271,1.65,499,1,1,0.09,23.51,3,0.68
4792,1.95,123,3,3,0.0,28.43,3,0.63
6944,2.224503189081923,350,1,0,0.09870945622362262,41.55825003268781,3,0.6032297879747928
244,1.82,311,0,1,0.04,23.85,9,0.52
6763,2.157326853461088,519,1,0,0.07846984423952073,27.263065700036,4,0.852952336407189
4572,1.84,236,2,3,0.05,31.78,2,0.62
2032,1.97,833,2,0,0.03,94.93,3,0.69
