Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
45.87,3.11,15,13,413,400,1,21,9,4,0,Multiplayer,3,15,Morning,7,0.0,0,6,5,PC,Micronesia,26,Male,45.12,Armor,6,7,0.98,7,4.6,0,0
42.32,2.66,15,12,735,344,2,1,9,1,4,Multiplayer,4,6,Evening,7,0.1,0,8,5,Tablet,Samoa,26,Female,26.44,Boost,6,7,0.87,7,46.76,0,1
42.79,0.54,15,6,637,570,0,14,5,1,1,Multiplayer,1,17,Night,22,0.08,4,2,4,Console,Marshall Islands,19,Male,74.88,Boost,7,1,0.96,7,20.64,0,1
56.39,1.08,11,5,670,471,8,32,5,1,1,Multiplayer,0,6,Afternoon,12,0.06,0,8,0,Console,Mozambique,39,Male,87.54,Potion,6,1,0.57,10,40.16,0,1
48.53,1.98,9,8,721,389,3,24,1,3,0,Singleplayer,4,16,Evening,23,0.03,3,3,8,Smartphone,Zimbabwe,35,Female,82.03,Potion,7,2,0.66,9,50.63,0,1
55.44,2.26,7,9,495,370,3,39,1,2,0,Multiplayer,1,10,Morning,27,0.06,3,0,9,Smartphone,Egypt,19,Male,79.4,Weapon,6,9,0.51,19,17.73,0,1
37.75,1.7,12,4,962,549,8,37,6,3,2,Multiplayer,1,12,Night,10,0.05,4,5,9,Smartphone,Zambia,31,Female,15.24,Weapon,5,1,0.91,12,70.12,0,0
48.48,2.5,20,5,640,127,9,43,7,0,4,Multiplayer,2,12,Afternoon,19,0.03,3,0,6,PC,New Zealand,26,Male,84.68,Weapon,3,7,0.81,6,31.92,0,1
39.79,0.44,18,6,994,796,4,5,7,3,0,Singleplayer,1,9,Morning,24,0.01,3,7,4,PC,Ethiopia,32,Male,14.25,Potion,0,9,0.6,18,96.94,0,0
79.62,2.11,15,14,663,124,6,15,3,2,3,Singleplayer,3,1,Evening,3,0.08,0,3,1,Console,Jamaica,40,Male,16.04,Weapon,4,2,0.89,1,53.7,0,1
55.46,1.08,11,12,135,125,8,17,5,0,2,Singleplayer,2,16,Evening,6,0.03,1,3,3,Smartphone,Afghanistan,46,Female,82.88,Armor,3,4,0.61,17,28.65,0,1
57.56,1.64,15,14,413,403,7,4,5,1,0,Singleplayer,4,6,Morning,14,0.05,0,0,8,Console,Georgia,54,Male,62.68,Weapon,7,5,0.75,19,87.73,0,1
43.79,1.98,16,12,994,75,1,5,8,3,4,Multiplayer,3,4,Morning,22,0.09,3,9,7,Console,Maldives,36,Female,51.46,Potion,5,6,0.71,12,70.67,0,1
52.12,2.11,9,7,628,401,3,19,8,0,0,Singleplayer,2,1,Night,12,0.08,3,9,6,Tablet,Serbia,26,Male,47.1,Armor,3,4,0.77,0,81.71,0,0
36.56,1.76,14,3,195,467,9,38,9,1,4,Singleplayer,1,6,Evening,14,0.05,3,9,9,Tablet,Martinique,30,Male,63.25,Armor,8,5,0.52,16,81.89,0,1
47.05,2.15,19,12,476,405,9,39,1,0,2,Multiplayer,2,0,Afternoon,19,0.07,1,1,8,Smartphone,India,19,Female,91.16,Boost,8,4,0.91,0,60.44,0,1
49.41,2.31,19,2,471,395,8,32,2,4,3,Singleplayer,3,3,Afternoon,27,0.1,2,7,4,Smartphone,Slovenia,20,Female,51.61,Boost,8,1,1.0,18,53.93,0,1
55.09,2.15,13,7,705,145,1,25,2,4,4,Multiplayer,0,16,Night,23,0.08,0,3,3,Smartphone,Botswana,59,Male,25.32,Weapon,4,6,0.78,15,39.36,1,1
49.31,1.41,15,9,907,354,1,44,6,0,2,Multiplayer,0,7,Morning,27,0.08,3,1,7,PC,Gibraltar,20,Female,11.96,Potion,6,1,0.97,4,73.51,0,0
45.36,2.77,7,2,484,676,6,38,3,2,4,Singleplayer,1,1,Morning,6,0.05,1,0,1,Tablet,Latvia,26,Male,99.15,Boost,6,8,0.59,17,32.32,0,1
40.39,3.27,15,3,321,534,0,39,4,2,1,Singleplayer,3,14,Afternoon,25,0.05,2,3,6,Smartphone,Western Sahara,49,Male,97.74,Boost,6,5,0.93,0,43.4,0,1
32.07,2.26,13,2,553,187,6,40,2,1,3,Singleplayer,4,18,Evening,7,0.01,1,3,5,Tablet,Uruguay,21,Male,87.89,Armor,9,4,0.66,11,39.63,0,1
59.64,2.82,14,2,564,728,2,14,0,1,0,Singleplayer,2,15,Night,6,0.08,1,5,9,Tablet,Armenia,19,Female,38.28,Armor,0,1,0.81,4,96.04,0,0
37.83,2.46,18,12,839,793,2,12,3,4,1,Multiplayer,3,1,Evening,17,0.02,3,2,1,Smartphone,Heard Island and McDonald Islands,55,Male,63.27,Boost,3,3,0.97,4,99.53,0,1
55.75,2.34,8,9,461,364,4,29,0,1,1,Singleplayer,1,0,Afternoon,2,0.09,3,5,4,Console,Saint Lucia,18,Female,61.35,Boost,1,4,0.86,19,45.63,0,1
26.75,1.48,12,9,215,253,5,29,6,2,3,Singleplayer,0,0,Morning,5,0.09,0,7,7,Console,Guinea,42,Male,45.89,Potion,3,8,0.62,4,52.15,0,1
32.91,2.4,18,7,245,391,6,15,3,4,0,Multiplayer,0,8,Afternoon,24,0.02,2,6,2,Smartphone,Venezuela,26,Female,62.4,Weapon,3,7,0.6,16,69.47,1,1
52.31,2.36,15,5,711,85,5,32,0,4,3,Singleplayer,4,12,Afternoon,18,0.07,0,7,2,PC,Antarctica (the territory South of 60 deg S),56,Female,28.44,Armor,9,0,0.71,2,10.85,0,1
41.66,2.92,13,9,185,61,0,23,2,3,0,Singleplayer,1,12,Night,1,0.09,0,9,0,Console,Afghanistan,44,Male,7.59,Weapon,0,1,0.82,13,34.69,0,0
41.03,1.98,20,9,100,56,4,18,5,2,1,Multiplayer,0,8,Night,24,0.06,0,1,2,Smartphone,Swaziland,30,Male,83.75,Weapon,2,1,0.66,4,71.95,0,1
41.05,1.96,12,7,916,799,6,12,5,0,2,Singleplayer,4,19,Morning,10,0.05,3,0,7,Console,Lebanon,30,Male,80.71,Weapon,9,8,0.77,13,21.21,0,1
44.2,2.41,14,11,727,616,4,19,5,3,2,Multiplayer,3,16,Morning,4,0.07,2,0,6,Console,Marshall Islands,55,Male,22.28,Armor,3,7,0.62,15,58.72,0,0
26.14,1.81,11,11,864,303,2,42,7,1,1,Multiplayer,2,18,Evening,30,0.07,4,9,9,PC,Nicaragua,42,Female,0.27,Weapon,4,3,0.61,14,65.71,0,0
51.38,2.43,9,6,550,359,5,23,2,0,3,Multiplayer,2,19,Morning,2,0.08,2,8,6,Smartphone,Chad,36,Male,25.85,Weapon,8,5,0.61,17,51.61,0,1
51.22,1.33,12,4,303,529,0,11,0,3,2,Multiplayer,4,11,Afternoon,4,0.08,1,1,1,Smartphone,Bangladesh,33,Male,73.47,Boost,9,7,0.83,17,47.48,0,1
22.71,1.84,7,10,640,299,4,22,9,3,4,Singleplayer,1,16,Evening,10,0.09,2,3,4,Smartphone,Iraq,58,Female,88.71,Potion,4,8,0.53,10,30.09,0,1
25.85,2.04,9,9,139,437,8,20,8,0,0,Singleplayer,4,19,Afternoon,13,0.08,3,5,2,PC,Bolivia,27,Female,54.38,Boost,0,0,0.87,9,9.91,0,1
38.61,0.92,7,3,608,354,5,45,4,3,4,Multiplayer,2,1,Evening,23,0.05,0,2,6,PC,Benin,40,Male,10.61,Armor,5,7,0.88,12,89.06,0,1
37.3,2.42,13,5,925,160,3,46,8,3,4,Multiplayer,4,8,Evening,6,0.07,3,5,7,Smartphone,Cyprus,55,Female,22.24,Potion,8,4,0.86,17,34.13,0,1
45.36,2.5,15,5,509,148,8,10,1,4,3,Multiplayer,4,8,Morning,30,0.05,2,7,7,Console,Mongolia,54,Female,96.31,Potion,3,8,0.56,14,47.03,0,1
34.56,2.29,16,4,776,112,6,3,1,2,0,Multiplayer,4,10,Night,16,0.01,3,6,0,Tablet,Azerbaijan,49,Female,16.59,Boost,5,5,0.75,9,99.5,0,0
58.92,1.11,18,8,278,299,7,25,9,1,1,Singleplayer,0,11,Evening,16,0.07,2,6,8,Tablet,Dominican Republic,22,Male,63.86,Weapon,8,0,0.79,1,48.85,0,1
49.31,1.72,17,14,238,502,1,12,6,3,1,Multiplayer,0,8,Afternoon,11,0.02,3,5,9,PC,Saudi Arabia,29,Male,89.12,Armor,8,3,0.95,12,10.15,0,1
47.11,1.4,12,10,673,85,7,43,6,3,2,Multiplayer,3,6,Morning,27,0.07,4,2,8,PC,Malaysia,27,Female,31.01,Weapon,6,7,0.52,10,38.99,0,0
37.05,2.1,15,6,579,389,4,11,9,0,4,Singleplayer,2,19,Morning,16,0.06,4,4,0,Smartphone,Bangladesh,38,Male,89.83,Armor,2,8,0.99,12,94.9,0,1
59.86,1.72,16,2,902,388,9,47,8,3,2,Multiplayer,1,16,Afternoon,13,0.04,3,9,8,PC,Holy See (Vatican City State),25,Male,80.18,Weapon,4,9,0.89,8,35.62,0,1
76.55,1.82,15,2,648,255,7,21,3,4,1,Singleplayer,2,15,Afternoon,12,0.02,4,0,9,Smartphone,Malaysia,23,Male,65.54,Weapon,5,3,0.74,10,94.17,0,1
40.34,1.63,20,9,457,352,5,44,7,1,3,Multiplayer,3,0,Night,10,0.05,2,9,5,Console,Micronesia,59,Female,57.43,Armor,7,4,0.71,17,92.8,0,1
47.73,1.88,15,6,653,695,2,10,1,0,1,Multiplayer,0,4,Morning,23,0.09,0,7,5,Smartphone,Syrian Arab Republic,29,Male,24.91,Potion,9,7,0.58,13,58.44,0,0
25.26,3.14,11,1,478,158,6,16,2,4,1,Singleplayer,0,3,Afternoon,8,0.04,2,6,8,Smartphone,Norfolk Island,57,Male,24.71,Boost,4,5,0.68,6,85.57,0,0
47.7,1.82,13,10,755,595,9,16,3,2,0,Multiplayer,1,12,Afternoon,20,0.02,2,4,2,PC,Luxembourg,44,Female,46.95,Boost,9,0,0.99,17,83.14,0,0
49.39,1.89,8,1,317,627,4,16,7,3,2,Multiplayer,0,1,Evening,28,0.06,3,9,9,PC,Lao People's Democratic Republic,53,Female,7.24,Armor,0,2,0.53,14,74.96,0,0
55.39,0.7,20,9,550,191,5,32,9,1,1,Singleplayer,4,19,Morning,11,0.07,3,0,7,Smartphone,Wallis and Futuna,49,Male,72.72,Armor,1,6,0.65,8,21.28,0,1
45.74,2.49,8,9,730,176,7,31,9,3,2,Multiplayer,3,3,Morning,28,0.03,2,5,4,Console,Antigua and Barbuda,51,Male,59.17,Armor,6,6,0.96,17,34.46,0,1
33.5,2.19,12,7,477,109,8,3,5,3,2,Singleplayer,3,1,Morning,5,0.03,1,4,6,Console,Slovakia (Slovak Republic),48,Male,28.89,Weapon,4,2,0.74,2,34.94,0,0
51.69,2.37,17,14,205,778,1,41,4,1,3,Multiplayer,3,3,Evening,8,0.09,3,9,2,Console,Liechtenstein,47,Female,57.81,Potion,2,7,0.75,16,49.11,0,1
43.86,1.99,7,11,635,372,0,34,4,3,3,Multiplayer,3,3,Afternoon,9,0.08,3,7,1,Console,United States Minor Outlying Islands,53,Male,66.55,Armor,1,9,0.73,9,40.84,0,1
48.68,1.68,8,8,893,574,6,22,6,2,0,Singleplayer,2,1,Afternoon,2,0.0,2,0,6,Tablet,Solomon Islands,35,Male,35.21,Weapon,6,3,0.53,8,43.84,0,0
35.79,2.01,18,13,120,300,4,40,2,2,3,Multiplayer,3,13,Night,3,0.02,4,9,5,Smartphone,Guadeloupe,53,Female,34.61,Potion,8,7,0.95,17,41.27,0,1
45.36,2.37,14,13,708,503,7,38,4,1,1,Singleplayer,1,7,Evening,12,0.07,3,9,3,Console,Swaziland,50,Female,48.98,Potion,0,2,0.53,5,45.34,0,0
39.3,2.38,16,14,848,615,8,17,7,4,0,Singleplayer,3,10,Evening,7,0.0,4,2,4,Console,United Kingdom,31,Female,47.4,Boost,0,7,0.56,4,80.64,0,0
44.54,2.21,8,14,867,218,6,48,2,2,2,Multiplayer,3,14,Evening,15,0.03,0,9,0,PC,Ukraine,55,Male,54.84,Potion,3,8,0.84,11,56.54,0,1
28.53,1.75,8,9,905,643,1,32,8,0,2,Singleplayer,1,12,Night,24,0.09,4,5,9,Smartphone,Malta,21,Female,78.16,Potion,7,8,0.65,5,67.93,0,1
28.44,1.69,12,3,858,378,1,36,6,2,1,Multiplayer,1,8,Afternoon,18,0.02,2,0,4,Tablet,Belarus,42,Female,0.51,Weapon,7,1,0.86,1,20.06,0,0
43.59,2.71,14,10,938,58,0,44,5,3,0,Singleplayer,2,3,Morning,3,0.0,4,4,1,Smartphone,Mauritius,57,Male,72.73,Weapon,6,2,0.9,9,93.12,0,1
32.61,2.62,8,3,864,517,0,46,0,2,4,Singleplayer,4,4,Morning,5,0.09,0,5,7,Tablet,French Guiana,46,Female,20.4,Potion,0,4,0.69,10,88.63,0,1
48.9,1.99,9,14,694,116,9,0,8,3,1,Singleplayer,2,9,Night,10,0.08,3,7,3,PC,Thailand,46,Male,37.67,Boost,3,8,0.67,2,87.85,0,0
55.63,2.24,7,5,109,757,1,35,4,3,4,Singleplayer,0,12,Morning,10,0.05,2,3,6,Tablet,Comoros,22,Male,89.7,Potion,3,0,0.83,19,77.17,0,1
39.65,2.05,9,11,426,351,9,37,5,0,2,Singleplayer,3,7,Morning,1,0.09,3,1,6,Tablet,Wallis and Futuna,53,Female,36.51,Boost,1,6,0.89,0,73.74,0,0
41.85,1.13,15,7,394,721,5,41,9,4,1,Singleplayer,3,17,Morning,26,0.0,4,9,1,Smartphone,Cote d'Ivoire,34,Female,7.6,Weapon,4,5,0.95,8,34.76,0,0
42.93,2.17,8,1,183,91,3,21,9,0,2,Multiplayer,2,17,Morning,18,0.03,3,5,6,Smartphone,South Georgia and the South Sandwich Islands,49,Male,94.54,Weapon,2,5,0.94,1,2.71,0,1
30.39,1.13,20,14,463,669,7,4,3,1,4,Multiplayer,0,15,Evening,22,0.04,1,5,2,Tablet,Gambia,59,Female,82.62,Potion,3,3,0.81,12,5.48,0,1
29.61,2.31,12,3,871,651,5,8,8,3,2,Singleplayer,3,8,Night,8,0.09,3,9,4,PC,Guam,54,Female,47.53,Weapon,4,7,0.81,8,4.51,0,0
42.05,1.93,17,1,287,579,5,46,7,0,1,Singleplayer,0,5,Morning,29,0.02,3,7,1,Smartphone,Uganda,44,Male,37.68,Armor,0,6,0.78,18,54.19,0,0
53.77,1.08,12,9,835,78,6,45,8,0,0,Singleplayer,2,19,Night,19,0.03,2,3,3,Smartphone,Paraguay,50,Male,78.17,Armor,0,0,0.5,15,43.59,0,1
49.36,2.68,9,9,435,114,5,45,5,0,2,Multiplayer,1,9,Morning,1,0.05,0,3,3,Smartphone,San Marino,42,Female,60.12,Weapon,8,3,0.57,15,2.86,0,1
65.24,1.69,18,14,640,148,8,35,0,4,3,Multiplayer,4,9,Morning,11,0.09,1,0,0,Tablet,Denmark,32,Female,37.51,Armor,9,0,0.54,9,34.99,0,1
33.04,2.63,13,10,502,519,1,34,4,1,0,Singleplayer,0,8,Evening,18,0.07,4,3,8,Smartphone,Mexico,56,Female,68.97,Weapon,1,9,0.79,13,97.91,0,1
55.89,2.3,20,1,257,154,7,11,3,4,1,Multiplayer,4,5,Evening,5,0.01,1,1,9,Tablet,Guinea-Bissau,36,Male,50.09,Armor,4,3,0.82,1,36.3,0,1
19.61,2.0,15,1,277,615,4,41,0,2,2,Multiplayer,1,13,Afternoon,16,0.02,4,4,3,Console,Italy,57,Male,20.74,Potion,2,4,0.88,1,60.56,0,0
30.46,1.89,19,8,603,777,2,9,6,4,0,Multiplayer,1,1,Morning,18,0.09,1,2,8,Console,Faroe Islands,21,Male,14.95,Weapon,0,3,0.56,19,94.09,0,0
43.88,1.87,13,7,285,509,0,29,7,2,0,Singleplayer,3,9,Morning,29,0.01,1,2,7,Console,Myanmar,33,Male,94.89,Weapon,4,9,0.77,16,50.8,0,1
30.33,1.21,17,6,262,681,0,22,0,1,1,Multiplayer,3,14,Afternoon,19,0.02,0,3,3,PC,Bulgaria,39,Female,55.85,Weapon,6,6,0.51,8,89.94,0,1
38.68,2.04,8,11,586,169,8,11,6,1,4,Singleplayer,4,10,Evening,2,0.09,2,5,2,Smartphone,Saint Lucia,51,Female,32.8,Potion,8,9,0.78,2,2.21,0,1
28.43,1.93,7,12,364,226,1,16,0,2,2,Multiplayer,0,18,Night,6,0.07,1,8,3,PC,Mayotte,45,Female,78.6,Boost,0,2,0.82,17,54.75,0,1
58.77,1.2,7,6,113,159,5,4,4,2,2,Singleplayer,4,15,Evening,24,0.08,0,5,7,Smartphone,Mozambique,49,Male,4.56,Weapon,7,8,0.99,19,12.74,0,0
32.91,2.34,9,12,632,601,5,3,6,1,0,Singleplayer,0,14,Night,28,0.06,0,5,2,Tablet,Swaziland,41,Male,76.68,Weapon,7,4,0.86,19,1.45,0,1
41.04,3.0,13,4,122,690,1,15,6,2,1,Singleplayer,2,14,Morning,15,0.01,0,8,2,Smartphone,Thailand,43,Female,65.87,Armor,2,9,0.86,14,11.38,0,1
44.79,2.06,20,3,489,755,3,37,9,3,0,Singleplayer,1,1,Night,8,0.03,4,9,2,Tablet,Mayotte,46,Female,83.02,Weapon,4,9,0.81,6,44.57,0,1
54.11,1.78,18,10,342,562,4,26,8,4,3,Singleplayer,2,10,Night,29,0.04,4,0,9,Console,Panama,57,Male,37.1,Armor,7,0,0.68,19,22.1,0,1
42.04,1.22,19,9,583,560,2,34,0,3,0,Singleplayer,3,16,Evening,4,0.06,0,2,9,Smartphone,Jersey,33,Male,68.91,Armor,0,7,0.75,4,49.01,0,1
47.56,1.98,20,5,746,506,7,19,6,1,2,Singleplayer,0,15,Afternoon,8,0.01,4,9,4,Console,Togo,45,Male,87.02,Boost,0,0,0.83,0,36.89,0,1
41.17,2.3,9,4,629,466,7,22,6,4,1,Multiplayer,2,19,Night,25,0.02,2,5,2,Tablet,Austria,43,Female,27.12,Armor,2,7,0.65,8,39.51,0,0
58.02,2.19,13,4,970,188,6,20,2,1,4,Singleplayer,2,13,Afternoon,29,0.09,0,5,5,Smartphone,Singapore,48,Male,47.07,Weapon,6,8,0.58,15,43.75,0,1
40.18,1.66,17,9,668,501,2,34,0,2,1,Multiplayer,0,10,Afternoon,11,0.09,4,2,7,Smartphone,Rwanda,31,Male,93.81,Armor,9,4,0.66,17,68.19,0,1
42.36,2.2,14,5,742,673,6,43,1,3,3,Singleplayer,2,16,Night,1,0.02,1,8,8,PC,Vietnam,35,Male,72.3,Weapon,4,0,0.93,15,55.0,0,1
48.17,2.24,9,6,974,582,7,21,6,3,2,Singleplayer,0,19,Morning,7,0.0,4,5,7,Tablet,Jamaica,40,Male,33.28,Potion,9,2,0.96,19,94.92,0,0
26.66,1.33,7,1,109,292,2,46,0,2,0,Singleplayer,4,11,Morning,5,0.05,2,0,2,PC,Poland,51,Female,59.61,Weapon,4,3,0.87,8,82.41,0,1
40.89,1.84,13,7,390,113,8,39,5,4,3,Multiplayer,2,8,Morning,29,0.09,1,4,5,Tablet,Niue,52,Male,93.77,Armor,6,7,0.94,7,93.87,0,1
35.29,2.33,19,10,879,274,1,38,0,3,0,Multiplayer,1,1,Morning,20,0.1,3,9,2,Console,Chile,22,Female,38.32,Boost,6,9,0.81,12,6.79,0,0
61.48,1.85,16,14,146,723,0,10,5,0,3,Singleplayer,4,1,Evening,14,0.02,0,7,7,Tablet,Macedonia,46,Male,97.72,Weapon,6,3,0.55,12,89.53,0,1
53.73,1.81,16,9,665,766,4,2,6,3,1,Multiplayer,0,5,Morning,26,0.08,0,3,9,PC,Samoa,46,Male,74.01,Boost,5,8,0.59,16,70.08,0,1
53.19,1.78,8,10,918,532,6,43,1,4,3,Multiplayer,4,6,Evening,13,0.08,2,1,7,Smartphone,United States Minor Outlying Islands,36,Male,68.01,Potion,2,1,0.51,3,17.34,0,1
21.7,1.57,15,9,492,134,2,6,8,0,1,Multiplayer,2,16,Evening,10,0.06,1,4,9,Smartphone,Macedonia,26,Female,90.02,Weapon,0,5,0.81,14,14.03,0,1
46.84,2.01,8,2,900,781,2,44,0,3,3,Singleplayer,3,5,Afternoon,23,0.03,0,3,9,Console,Tokelau,37,Female,72.53,Armor,6,6,0.79,0,64.04,0,1
50.57,3.14,8,5,434,181,6,4,5,3,1,Multiplayer,3,5,Morning,5,0.04,2,1,5,Smartphone,United Kingdom,36,Male,15.97,Potion,6,3,0.51,15,69.14,0,0
48.81,3.01,19,10,476,125,3,23,8,1,1,Multiplayer,0,17,Afternoon,18,0.03,2,6,8,Smartphone,Bahamas,21,Male,32.12,Potion,7,6,0.81,18,33.7,0,0
43.8,0.85,17,14,294,239,6,28,5,3,0,Singleplayer,4,8,Night,24,0.09,1,2,2,Tablet,Bouvet Island (Bouvetoya),42,Female,64.41,Weapon,6,4,0.94,17,21.87,0,1
63.62,2.16,8,5,290,601,1,34,9,4,2,Singleplayer,2,11,Morning,29,0.03,3,4,0,Tablet,Brunei Darussalam,42,Female,84.06,Weapon,9,3,0.69,18,65.38,0,1
55.6,2.23,20,9,567,607,9,19,7,3,3,Multiplayer,3,16,Evening,24,0.01,1,7,8,Smartphone,Latvia,53,Male,60.44,Weapon,4,8,0.96,16,84.98,1,1
29.54,2.5,15,3,479,708,1,13,0,1,4,Singleplayer,3,8,Night,11,0.02,3,1,0,Console,Chad,47,Male,68.82,Potion,3,6,0.68,17,91.09,0,1
41.62,2.42,18,3,282,215,7,38,6,0,3,Singleplayer,2,16,Afternoon,12,0.03,1,5,8,Smartphone,Sierra Leone,19,Male,61.77,Armor,6,4,0.56,7,2.3,0,1
44.71,1.67,7,13,226,267,9,36,7,3,4,Multiplayer,1,13,Evening,25,0.01,3,2,4,Smartphone,Reunion,45,Female,50.43,Potion,2,9,0.97,15,20.51,0,1
46.49,1.91,7,10,520,171,8,16,6,3,4,Singleplayer,3,3,Night,6,0.0,4,3,4,PC,Guam,42,Male,78.76,Armor,8,2,0.97,4,94.92,0,1
39.5,1.95,13,10,559,206,9,20,0,1,4,Singleplayer,1,1,Morning,18,0.07,4,5,8,PC,Ireland,33,Female,83.08,Boost,4,5,0.56,9,66.97,0,1
43.61,1.43,13,14,401,96,6,31,7,4,4,Multiplayer,3,4,Morning,4,0.07,0,5,8,Tablet,Armenia,28,Male,7.16,Armor,8,2,0.76,16,59.69,0,1
46.7,2.53,18,6,119,173,9,35,8,1,1,Multiplayer,0,18,Night,14,0.08,1,7,0,Console,Sao Tome and Principe,19,Male,74.95,Armor,8,3,0.66,7,17.9,0,1
46.45,2.05,10,9,305,710,0,39,2,4,4,Multiplayer,1,9,Night,8,0.09,2,3,5,Smartphone,Nauru,56,Male,86.06,Weapon,8,4,0.8,19,6.99,0,1
41.97,2.6,7,1,716,537,8,36,1,4,3,Singleplayer,2,16,Night,18,0.05,3,5,8,Console,Rwanda,41,Male,71.43,Boost,3,7,0.75,15,25.32,0,1
46.87,1.57,17,2,229,188,2,14,7,2,4,Singleplayer,0,8,Evening,18,0.07,1,3,5,Console,Holy See (Vatican City State),32,Female,11.57,Weapon,0,6,0.9,10,31.79,0,1
36.23,2.48,14,14,737,487,0,21,9,0,2,Singleplayer,2,2,Evening,6,0.02,1,5,8,Smartphone,Micronesia,58,Male,55.01,Armor,5,8,0.54,18,89.47,0,1
37.69,2.13,14,10,558,784,1,16,4,1,4,Multiplayer,4,8,Evening,29,0.03,4,0,1,Smartphone,Reunion,35,Male,43.44,Boost,7,9,0.64,17,28.82,1,1
35.45,1.91,17,3,619,223,1,28,5,4,4,Multiplayer,2,8,Night,3,0.03,4,7,6,PC,Cook Islands,21,Female,24.56,Armor,3,6,0.92,10,5.07,0,1
29.52,2.38,7,13,124,322,3,22,2,4,2,Multiplayer,3,4,Evening,5,0.01,4,6,5,Smartphone,Ethiopia,56,Male,50.54,Weapon,3,4,0.73,18,88.77,0,1
57.91,1.53,10,10,496,715,2,18,0,2,2,Singleplayer,0,10,Afternoon,3,0.07,4,9,6,Smartphone,Switzerland,43,Female,63.11,Boost,4,2,0.77,17,42.35,0,1
31.37,2.7,16,6,511,790,9,36,4,2,4,Singleplayer,4,6,Morning,29,0.03,3,8,6,Smartphone,Italy,20,Female,51.25,Boost,6,7,0.96,16,74.51,1,1
44.53,2.84,7,10,943,116,4,38,7,1,4,Singleplayer,3,14,Night,5,0.02,1,0,1,Console,Norfolk Island,30,Female,50.6,Potion,2,1,0.57,0,39.85,0,1
36.44,1.95,10,7,798,598,7,30,7,1,4,Singleplayer,4,11,Night,10,0.07,4,2,8,Smartphone,Myanmar,54,Female,90.57,Armor,0,4,0.77,2,65.76,0,1
43.12,1.23,16,10,364,448,7,5,8,3,1,Singleplayer,4,12,Morning,9,0.07,1,0,1,Console,Lesotho,48,Female,86.82,Potion,8,2,0.89,10,61.01,0,1
39.53,2.06,8,7,400,228,3,36,4,2,1,Singleplayer,3,4,Afternoon,4,0.04,4,3,6,Tablet,Tajikistan,56,Female,48.71,Boost,4,0,0.76,18,98.84,0,0
49.69,1.76,13,12,111,675,0,37,2,2,0,Multiplayer,0,19,Evening,18,0.0,2,9,1,PC,Iceland,26,Female,22.79,Weapon,8,2,0.65,2,19.03,0,0
41.96,0.76,7,1,292,458,3,17,5,4,1,Singleplayer,4,18,Night,4,0.02,0,4,6,Smartphone,Korea,53,Female,13.6,Armor,3,5,0.79,17,92.39,0,0
50.26,1.3,14,11,300,479,3,8,8,3,3,Singleplayer,4,18,Evening,12,0.04,3,4,5,PC,Congo,53,Male,36.7,Armor,2,8,0.74,11,18.59,0,1
45.74,1.74,15,4,850,679,4,27,4,4,1,Singleplayer,2,5,Morning,2,0.07,4,7,2,Console,Reunion,49,Female,4.89,Potion,6,4,0.65,7,68.33,0,0
49.59,2.49,12,3,484,392,8,35,8,0,4,Multiplayer,0,3,Night,9,0.07,0,5,7,PC,Ghana,37,Female,96.21,Weapon,2,7,0.83,13,64.48,0,1
58.44,1.61,7,13,273,563,9,1,8,1,4,Multiplayer,3,6,Afternoon,5,0.01,3,4,0,Console,Bosnia and Herzegovina,52,Female,59.52,Potion,4,0,0.81,15,26.54,0,1
32.53,1.34,20,9,150,297,4,5,3,4,4,Multiplayer,3,4,Afternoon,27,0.0,0,0,2,Tablet,Israel,45,Male,78.96,Weapon,9,5,0.71,16,35.01,0,1
53.87,1.56,14,13,804,222,7,23,5,3,3,Singleplayer,3,10,Night,24,0.01,0,8,8,PC,Benin,59,Female,35.99,Boost,4,8,0.68,15,49.64,0,1
41.06,1.62,11,10,860,636,7,16,3,3,0,Singleplayer,0,4,Evening,4,0.06,0,4,0,PC,Samoa,48,Female,78.33,Boost,9,5,0.99,12,92.57,0,1
29.08,1.45,20,4,988,339,8,8,0,4,1,Singleplayer,4,2,Afternoon,21,0.1,2,3,5,Console,Djibouti,31,Male,29.88,Boost,7,7,0.58,5,85.06,0,0
43.81,1.61,19,3,467,404,5,41,9,2,2,Singleplayer,0,10,Afternoon,30,0.03,1,4,3,Console,Yemen,47,Female,39.37,Boost,6,2,0.99,8,48.43,0,0
37.31,1.54,16,14,354,185,5,32,2,4,1,Singleplayer,0,2,Night,7,0.03,4,3,4,PC,Turkmenistan,36,Female,56.12,Potion,6,6,0.79,11,97.63,0,1
42.66,2.52,12,14,528,740,5,30,3,4,1,Singleplayer,4,14,Night,10,0.08,3,2,8,Console,Trinidad and Tobago,27,Male,24.68,Potion,3,0,0.99,2,66.85,0,0
